,address,zip,units,cost,year,city,state,DIST01,DIST02,DIST03,DIST04,DIST05,DIST06,DIST07,DIST08,DIST09,DIST10,DIST11,DIST12,DIST13,DIST14,DIST15,DIST16,DIST17,DIST18,DIST19,big_address,Address,LAT,LON
1084,6715 WINDRIFT WAY,787450000,32,319407.0,2008,Austin,TX,G35,N21,L48,P04,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA2,"6715 WINDRIFT WAY, Austin, TX, 787450000","6715 WINDRIFT WAY, Austin, TX, 787450000",30.201075,-97.7971
1085,6900 RIVERSIDE DR,787410000,32,219073.0,2009,Austin,TX,G35,N21,L51,P04,C10,J04,S02,D27,,,,A01,,,,B05,ALL,ACC,CA3,"6900 RIVERSIDE DR, Austin, TX, 787410000","6900 RIVERSIDE DR, Austin, TX, 787410000",30.222597,-97.697716
1086,833 FAIRFIELD DR,787580000,32,481406.25,1983,Austin,TX,G35,N14,L46,P02,C10,J05,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"833 FAIRFIELD DR, Austin, TX, 787580000","833 FAIRFIELD DR, Austin, TX, 787580000",30.355928,-97.703224
1087,8712 OLD MANOR RD,787240000,32,,,Austin,TX,G35,N14,L46,P01,CEJ,J01,S01,T41,,E04,,,,,,B05,ALL,ACC,,"8712 OLD MANOR RD, Austin, TX, 787240000","8712 OLD MANOR RD, Austin, TX, 787240000",30.326336,-97.638
1088,1023 24TH ST,787050000,31,351376.245161,2000,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1023 24TH ST, Austin, TX, 787050000","1023 24TH ST, Austin, TX, 787050000",30.288197,-97.74824
1089,1050 SPRINGDALE RD,787210000,31,434844.0,1950,Austin,TX,G35,N14,L46,P04,C10,J04,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"1050 SPRINGDALE RD, Austin, TX, 787210000","1050 SPRINGDALE RD, Austin, TX, 787210000",30.270784,-97.69221
1090,1302 SPYGLASS DR,787460000,31,,,Austin,TX,G21,N14,L48,P03,C10,J03,S04,,,,Q00,A01,Q05,,,B05,ALL,ACC,CA8,"1302 SPYGLASS DR, Austin, TX, 787460000","1302 SPYGLASS DR, Austin, TX, 787460000",30.26126,-97.78653
1091,1304 SUMMIT ST,787410000,31,434308.0,1968,Austin,TX,G21,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA9,"1304 SUMMIT ST, Austin, TX, 787410000","1304 SUMMIT ST, Austin, TX, 787410000",30.24439,-97.73322
1092,15918 WINDERMERE DR,786600000,31,169151.806452,2012,Austin,TX,G17,N14,L46,P01,C04,J02,S13,,,E02,,,,,,B10,ALL,AC2,,"15918 WINDERMERE DR, Austin, TX, 786600000","15918 WINDERMERE DR, Austin, TX, 786600000",30.447762,-97.64828
1093,2101 ELMONT DR,787410000,31,175290.322581,1968,Austin,TX,G35,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"2101 ELMONT DR, Austin, TX, 787410000","2101 ELMONT DR, Austin, TX, 787410000",30.241283,-97.72627
1094,302 38TH ST,787050000,31,207580.645161,1968,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"302 38TH ST, Austin, TX, 787050000","302 38TH ST, Austin, TX, 787050000",30.30148938,-97.7355281597
1095,6710 BURNET LN,787570000,31,105290.548387,1972,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B10,ALL,ACC,CA7,"6710 BURNET LN, Austin, TX, 787570000","6710 BURNET LN, Austin, TX, 787570000",30.342789,-97.73704
1096,7009 IH 35,787440000,31,270932.0,2015,Austin,TX,G35,N21,L48,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA2,"7009 IH 35, Austin, TX, 787440000","7009 IH 35, Austin, TX, 787440000",30.1855808151,-97.7734257559
1097,7501 BLUFF SPRINGS RD,787440000,31,223798.0,1965,Austin,TX,G35,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA2,"7501 BLUFF SPRINGS RD, Austin, TX, 787440000","7501 BLUFF SPRINGS RD, Austin, TX, 787440000",30.17747,-97.769775
1098,8300 IH 35,787530000,31,,,Austin,TX,G35,N14,L46,P01,C10,J01,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"8300 IH 35, Austin, TX, 787530000","8300 IH 35, Austin, TX, 787530000",30.1739556525,-97.7820096155
1099,8760 RESEARCH BLVD,787580000,31,,,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B10,ALL,ACC,CA7,"8760 RESEARCH BLVD, Austin, TX, 787580000","8760 RESEARCH BLVD, Austin, TX, 787580000",30.3656968071,-97.7185052863
1100,9052 GALEWOOD DR,787580000,31,70393.0967742,1977,Austin,TX,G10,N14,L49,P02,C10,J02,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"9052 GALEWOOD DR, Austin, TX, 787580000","9052 GALEWOOD DR, Austin, TX, 787580000",30.36781,-97.71482
1101,9220 IH 35,787530000,31,,,Austin,TX,G35,N14,L50,P01,C10,J01,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"9220 IH 35, Austin, TX, 787530000","9220 IH 35, Austin, TX, 787530000",30.3574843755,-97.6892068853
1102,11970 JOLLYVILLE RD,787590000,30,205365.0,1982,Austin,TX,G17,N14,L50,P03,C10,J02,S14,,,,,A01,,,,B10,ALL,ACC,CA10,"11970 JOLLYVILLE RD, Austin, TX, 787590000","11970 JOLLYVILLE RD, Austin, TX, 787590000",30.424292,-97.75694
1103,1308 THORNBERRY RD,786170000,30,201898.0,2017,Austin,TX,G35,N14,L51,P04,C10,J04,S02,D26,,,,A01,,,,B05,ALL,ACC,CA2,"1308 THORNBERRY RD, Austin, TX, 786170000","1308 THORNBERRY RD, Austin, TX, 786170000",30.222927,-97.66422
1104,1320 ROBERT BROWNING ST,787230000,30,267169.0,2010,Austin,TX,G25,N14,L46,P01,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"1320 ROBERT BROWNING ST, Austin, TX, 787230000","1320 ROBERT BROWNING ST, Austin, TX, 787230000",30.302135,-97.70869
1105,15405 LONG VISTA DR,787280000,30,,,Austin,TX,G17,N14,L50,P02,CEJ,J02,S14,,,E02,,A01,,,L02,B10,ALL,ACC,,"15405 LONG VISTA DR, Austin, TX, 787280000","15405 LONG VISTA DR, Austin, TX, 787280000",30.45442,-97.6774
1106,1702 LAMAR BLVD,787040000,30,520593.0,2008,Austin,TX,G21,N14,L49,P03,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"1702 LAMAR BLVD, Austin, TX, 787040000","1702 LAMAR BLVD, Austin, TX, 787040000",30.25065,-97.76575
1107,1707 SPYGLASS DR,787460000,30,311685.0,1981,Austin,TX,G21,N14,L48,P03,C10,J03,S04,,,,Q00,A01,Q05,,,B05,ALL,ACC,CA8,"1707 SPYGLASS DR, Austin, TX, 787460000","1707 SPYGLASS DR, Austin, TX, 787460000",30.257938,-97.78993
1108,2101 BEN WHITE BLVD,787410000,30,,,Austin,TX,G35,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA2,"2101 BEN WHITE BLVD, Austin, TX, 787410000","2101 BEN WHITE BLVD, Austin, TX, 787410000",30.2306336261,-97.7906652715
1109,2122 HANCOCK DR,787560000,30,243236.0,1968,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA7,"2122 HANCOCK DR, Austin, TX, 787560000","2122 HANCOCK DR, Austin, TX, 787560000",30.322208,-97.73967
1110,2302 DURWOOD ST,787040000,30,23715.5333333,,Austin,TX,G21,N14,L51,P04,C10,J04,S01,T46,,,,A01,,,,B05,ALL,ACC,CA9,"2302 DURWOOD ST, Austin, TX, 787040000","2302 DURWOOD ST, Austin, TX, 787040000",30.2413212573,-97.7580682911
1111,2302 EAST SIDE DR,787040000,30,,,Austin,TX,G21,N14,L51,P04,C10,J04,S01,T46,,,,A01,,,,B05,ALL,ACC,CA9,"2302 EAST SIDE DR, Austin, TX, 787040000","2302 EAST SIDE DR, Austin, TX, 787040000",30.237703,-97.74844
1112,2439 TOWN LAKE CIR,787410000,30,,,Austin,TX,G35,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"2439 TOWN LAKE CIR, Austin, TX, 787410000","2439 TOWN LAKE CIR, Austin, TX, 787410000",30.238878,-97.722534
1113,2506 MANOR RD,787220000,30,238333.333333,1971,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA9,"2506 MANOR RD, Austin, TX, 787220000","2506 MANOR RD, Austin, TX, 787220000",30.28491,-97.71535
1114,2513 SETON AVE,787050000,30,431350.0,1980,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2513 SETON AVE, Austin, TX, 787050000","2513 SETON AVE, Austin, TX, 787050000",30.2895,-97.743706
1115,41 WALLER ST,787020000,30,469937.0,2007,Austin,TX,G35,N14,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"41 WALLER ST, Austin, TX, 787020000","41 WALLER ST, Austin, TX, 787020000",30.25445,-97.73512
1116,410 5TH ST,787010000,30,,,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"410 5TH ST, Austin, TX, 787010000","410 5TH ST, Austin, TX, 787010000",30.26609,-97.739494
1117,5117 LAMAR BLVD,787510000,30,307716.5,2008,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"5117 LAMAR BLVD, Austin, TX, 787510000","5117 LAMAR BLVD, Austin, TX, 787510000",30.318892,-97.7307
1118,5426 MANCHACA RD,787450000,30,214066.666667,1973,Austin,TX,G21,N14,L49,P04,C10,J03,S01,T47,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"5426 MANCHACA RD, Austin, TX, 787450000","5426 MANCHACA RD, Austin, TX, 787450000",30.21675,-97.79666
1119,8917 OLD LAMPASAS TRL,787500000,30,328074.0,2003,Austin,TX,G10,N14,L47,P03,C10,J02,S14,,,,,A01,,,,B10,ALL,ACC,CA6,"8917 OLD LAMPASAS TRL, Austin, TX, 787500000","8917 OLD LAMPASAS TRL, Austin, TX, 787500000",30.421204,-97.796776
1120,101 CLEARDAY DR,787450000,29,188127.0,1981,Austin,TX,G35,N21,L51,P04,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA2,"101 CLEARDAY DR, Austin, TX, 787450000","101 CLEARDAY DR, Austin, TX, 787450000",30.191206,-97.77969
1121,11608 SPICEWOOD PKWY,787500000,29,491497.0,,Austin,TX,G10,N14,L47,P03,C10,J02,S14,,,,,A01,,,,B10,ALL,ACC,CA6,"11608 SPICEWOOD PKWY, Austin, TX, 787500000","11608 SPICEWOOD PKWY, Austin, TX, 787500000",30.44597,-97.80703
1122,1529 BARTON SPRINGS RD,787040000,29,41927.862069,2008,Austin,TX,G21,N14,L49,P03,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"1529 BARTON SPRINGS RD, Austin, TX, 787040000","1529 BARTON SPRINGS RD, Austin, TX, 787040000",30.261604,-97.76029
1123,2605 ENFIELD RD,787030000,29,,,Austin,TX,G25,N14,L48,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA10,"2605 ENFIELD RD, Austin, TX, 787030000","2605 ENFIELD RD, Austin, TX, 787030000",30.290245,-97.77149
1124,2900 SWISHER ST,787050000,29,,,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2900 SWISHER ST, Austin, TX, 787050000","2900 SWISHER ST, Austin, TX, 787050000",30.288261,-97.72596
1125,3112 WINDSOR RD,787030000,29,,,Austin,TX,G25,N14,L48,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA10,"3112 WINDSOR RD, Austin, TX, 787030000","3112 WINDSOR RD, Austin, TX, 787030000",30.296167,-97.767654
1126,3700 MANCHACA RD,787040000,29,154007.0,1963,Austin,TX,G21,N14,L49,P04,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"3700 MANCHACA RD, Austin, TX, 787040000","3700 MANCHACA RD, Austin, TX, 787040000",30.236425,-97.78414
1127,409 38TH ST,787050000,29,152459.068966,1984,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"409 38TH ST, Austin, TX, 787050000","409 38TH ST, Austin, TX, 787050000",30.3022305695,-97.7372045666
1128,4310 BEE CAVES RD,787460000,29,58767.8896552,,Austin,TX,G25,N14,L48,P03,C07,J03,S04,,,E09,Q06,,Q09,,L01,B05,ALL,,,"4310 BEE CAVES RD, Austin, TX, 787460000","4310 BEE CAVES RD, Austin, TX, 787460000",30.286859141,-97.8136482549
1129,4605 AVENUE A,787510000,29,,,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"4605 AVENUE A, Austin, TX, 787510000","4605 AVENUE A, Austin, TX, 787510000",30.312504,-97.730736
1130,611 45TH ST,787510000,29,285370.0,1983,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"611 45TH ST, Austin, TX, 787510000","611 45TH ST, Austin, TX, 787510000",30.3061294779,-97.7225438957
1131,6211 MANOR RD,787230000,29,272909.0,,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"6211 MANOR RD, Austin, TX, 787230000","6211 MANOR RD, Austin, TX, 787230000",30.308035,-97.67526
1132,810 BASTROP HWY,787410000,29,,,Austin,TX,G35,N21,L51,P04,C10,J04,S02,D27,,,,A01,,,,B05,ALL,ACC,CA3,"810 BASTROP HWY, Austin, TX, 787410000","810 BASTROP HWY, Austin, TX, 787410000",30.231197,-97.68358
1133,8585 SPICEWOOD(8585)#1100-1499 SPGS,787590000,29,,,Austin,TX,G10,N14,L50,P03,C10,J02,S14,,,,,A01,,,,B10,ALL,ACC,CA6,"8585 SPICEWOOD(8585)#1100-1499 SPGS, Austin, TX, 787590000","8585 SPICEWOOD(8585)#1100-1499 SPGS, Austin, TX, 787590000",30.4321005673,-97.7767987837
1134,9909 LAMAR BLVD,787530000,29,221757.586207,2000,Austin,TX,G35,N14,L50,P01,C10,J01,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"9909 LAMAR BLVD, Austin, TX, 787530000","9909 LAMAR BLVD, Austin, TX, 787530000",30.36844,-97.69398
1135,100 LIDO CIR,787340000,28,289841.0,1972,Austin,TX,G25,N24,L47,P03,C16,J02,S09,,,E06,Q06,,Q08,,L03,B10,ALL,,,"100 LIDO CIR, Austin, TX, 787340000","100 LIDO CIR, Austin, TX, 787340000",30.3591559518,-97.9861763302
1136,1329 MARY ST,787040000,28,,,Austin,TX,G21,N14,L49,P03,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"1329 MARY ST, Austin, TX, 787040000","1329 MARY ST, Austin, TX, 787040000",30.24932,-97.76666
1137,1401 ENFIELD RD,787030000,28,187273.357143,1970,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1401 ENFIELD RD, Austin, TX, 787030000","1401 ENFIELD RD, Austin, TX, 787030000",30.281235,-97.755035
1138,1403 NORWALK LN,787030000,28,173730.978571,1962,Austin,TX,G25,N14,L48,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA10,"1403 NORWALK LN, Austin, TX, 787030000","1403 NORWALK LN, Austin, TX, 787030000",30.289143,-97.77206
1139,1405 NORTH LOOP BLVD,787560000,28,157501.285714,1970,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA7,"1405 NORTH LOOP BLVD, Austin, TX, 787560000","1405 NORTH LOOP BLVD, Austin, TX, 787560000",30.324224,-97.73601
1140,1601 5TH ST,787020000,28,,,Austin,TX,G35,N14,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"1601 5TH ST, Austin, TX, 787020000","1601 5TH ST, Austin, TX, 787020000",30.26203,-97.72665
1141,1709 SH 71,787420000,28,,,Austin,TX,G35,N21,L51,P04,C10,J04,S02,D27,,,,A01,,,,B05,ALL,ACC,CA2,"1709 SH 71, Austin, TX, 787420000","1709 SH 71, Austin, TX, 787420000",30.220328092,-97.6722180691
1142,1904 GOODRICH AVE,787040000,28,417897.0,1980,Austin,TX,G21,N14,L49,P03,C10,J03,S01,T45,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"1904 GOODRICH AVE, Austin, TX, 787040000","1904 GOODRICH AVE, Austin, TX, 787040000",30.252436,-97.770966
1143,1908 SAN ANTONIO ST,787050000,28,27267.7857143,1982,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1908 SAN ANTONIO ST, Austin, TX, 787050000","1908 SAN ANTONIO ST, Austin, TX, 787050000",30.2821664038,-97.7432130565
1144,211 ANNIE ST,787040000,28,,,Austin,TX,G21,N14,L51,P04,C10,J04,S01,T46,,,,A01,,,,B05,ALL,ACC,CA9,"211 ANNIE ST, Austin, TX, 787040000","211 ANNIE ST, Austin, TX, 787040000",30.2466150536,-97.7528586371
1145,2216 SAN GABRIEL ST,787050000,28,283758.0,1982,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2216 SAN GABRIEL ST, Austin, TX, 787050000","2216 SAN GABRIEL ST, Austin, TX, 787050000",30.286469,-97.748
1146,300 WEST AVE,787010000,28,19111.2142857,2007,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"300 WEST AVE, Austin, TX, 787010000","300 WEST AVE, Austin, TX, 787010000",30.267235,-97.75171
1147,3702 2ND ST,787040000,28,,,Austin,TX,G21,N14,L49,P04,C10,J04,S01,T42,,,Q00,A01,Q05,,,B05,ALL,ACC,CA3,"3702 2ND ST, Austin, TX, 787040000","3702 2ND ST, Austin, TX, 787040000",30.230404,-97.77019
1148,4231 WESTLAKE DR,787460000,28,20177.3214286,1985,Austin,TX,G10,N14,L48,P02,C10,J03,S04,,,,Q06,A01,Q10,,,B05,ALL,ACC,CA10,"4231 WESTLAKE DR, Austin, TX, 787460000","4231 WESTLAKE DR, Austin, TX, 787460000",30.33371,-97.801704
1149,7101 EASY WIND DR,787520000,28,,,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B10,ALL,ACC,CA7,"7101 EASY WIND DR, Austin, TX, 787520000","7101 EASY WIND DR, Austin, TX, 787520000",30.339394,-97.718506
1150,7200 DUVAL ST,787520000,28,253964.285714,1969,Austin,TX,G10,N14,L46,P01,C10,J01,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"7200 DUVAL ST, Austin, TX, 787520000","7200 DUVAL ST, Austin, TX, 787520000",30.334475,-97.70709
1151,80 RED RIVER ST,787010000,28,246116.0,1982,Austin,TX,G21,N14,L51,P04,C10,J04,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"80 RED RIVER ST, Austin, TX, 787010000","80 RED RIVER ST, Austin, TX, 787010000",30.2604254035,-97.7393204477
1152,800 3RD ST,787010000,28,,,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"800 3RD ST, Austin, TX, 787010000","800 3RD ST, Austin, TX, 787010000",30.26878,-97.75433
1153,807 WEST LYNN ST,787030000,28,,,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"807 WEST LYNN ST, Austin, TX, 787030000","807 WEST LYNN ST, Austin, TX, 787030000",30.27687,-97.76133
1154,8804 TALLWOOD DR,787590000,28,578122.964286,1972,Austin,TX,G10,N14,L48,P02,C10,J02,S01,T44,,,,A01,,,,B10,ALL,ACC,CA10,"8804 TALLWOOD DR, Austin, TX, 787590000","8804 TALLWOOD DR, Austin, TX, 787590000",30.378693,-97.74361
1155,915 23RD ST,787050000,28,155118.0,1985,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"915 23RD ST, Austin, TX, 787050000","915 23RD ST, Austin, TX, 787050000",30.2873075945,-97.7465342304
1156,1010 RUNDBERG LN,787580000,27,145406.0,1980,Austin,TX,G35,N14,L46,P02,C10,J05,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"1010 RUNDBERG LN, Austin, TX, 787580000","1010 RUNDBERG LN, Austin, TX, 787580000",30.364681,-97.700134
1157,1101 IVEAN PEARSON RD,786450000,27,293356.0,2008,Austin,TX,G25,N14,L47,P03,,J02,S08,,M52,E01,,A01,,,,B10,ALL,,,"1101 IVEAN PEARSON RD, Austin, TX, 786450000","1101 IVEAN PEARSON RD, Austin, TX, 786450000",30.394096,-97.983734
1158,11603 LADERA VISTA DR,787590000,27,316059.0,1988,Austin,TX,G17,N14,L50,P03,C10,J02,S01,T44,,,,A01,,,,B10,ALL,ACC,CA10,"11603 LADERA VISTA DR, Austin, TX, 787590000","11603 LADERA VISTA DR, Austin, TX, 787590000",30.41679,-97.753334
1159,1200 ELM ST,787030000,27,,,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1200 ELM ST, Austin, TX, 787030000","1200 ELM ST, Austin, TX, 787030000",30.279827,-97.758095
1160,1202 NEWNING AVE,787040000,27,187949.0,1966,Austin,TX,G21,N14,L51,P04,C10,J04,S01,T46,,,,A01,,,,B05,ALL,ACC,CA9,"1202 NEWNING AVE, Austin, TX, 787040000","1202 NEWNING AVE, Austin, TX, 787040000",30.251465,-97.743805
1161,1212 WESTHEIMER DR,787520000,27,775185.185185,1976,Austin,TX,G10,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B10,ALL,ACC,CA4,"1212 WESTHEIMER DR, Austin, TX, 787520000","1212 WESTHEIMER DR, Austin, TX, 787520000",30.325764,-97.69489
1162,126 ALPINE RD,787040000,27,128529.148148,1979,Austin,TX,G21,N14,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"126 ALPINE RD, Austin, TX, 787040000","126 ALPINE RD, Austin, TX, 787040000",30.2285823506,-97.7622906963
1163,1301 OLTORF ST,787040000,27,279294.0,1971,Austin,TX,G21,N14,L51,P04,C10,J04,S01,T42,,,Q00,A01,Q05,,,B05,ALL,ACC,CA3,"1301 OLTORF ST, Austin, TX, 787040000","1301 OLTORF ST, Austin, TX, 787040000",30.2343450063,-97.7431966518
1164,1505 SUNNY VALE ST,787410000,27,124992.777778,1968,Austin,TX,G21,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA9,"1505 SUNNY VALE ST, Austin, TX, 787410000","1505 SUNNY VALE ST, Austin, TX, 787410000",30.244131,-97.73462
1165,2315 TOWN LAKE CIR,787410000,27,,,Austin,TX,G35,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"2315 TOWN LAKE CIR, Austin, TX, 787410000","2315 TOWN LAKE CIR, Austin, TX, 787410000",30.239594,-97.72383
1166,2612 SAN PEDRO ST,787050000,27,,,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2612 SAN PEDRO ST, Austin, TX, 787050000","2612 SAN PEDRO ST, Austin, TX, 787050000",30.291843,-97.74592
1167,301 4TH ST,787010000,27,29324.6777778,1983,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"301 4TH ST, Austin, TX, 787010000","301 4TH ST, Austin, TX, 787010000",29.7799979798,-96.1572922919
1168,3737 KEATS DR,787040000,27,395777.777778,1984,Austin,TX,G21,N14,L49,P04,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"3737 KEATS DR, Austin, TX, 787040000","3737 KEATS DR, Austin, TX, 787040000",30.236889,-97.78672
1169,3815 GUADALUPE ST,787510000,27,192820.0,1969,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"3815 GUADALUPE ST, Austin, TX, 787510000","3815 GUADALUPE ST, Austin, TX, 787510000",30.30329,-97.73777
1170,411 BRAZOS ST,787010000,27,27347.5185185,1925,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"411 BRAZOS ST, Austin, TX, 787010000","411 BRAZOS ST, Austin, TX, 787010000",30.265987,-97.742096
1171,4408 LONG CHAMP DR,787460000,27,25454.8148148,1985,Austin,TX,G10,N14,L48,P02,C10,J03,S04,,,,Q06,A01,Q10,,,B05,ALL,ACC,CA10,"4408 LONG CHAMP DR, Austin, TX, 787460000","4408 LONG CHAMP DR, Austin, TX, 787460000",30.341652,-97.79812
1172,5310 DUVAL RD,787270000,27,,,Austin,TX,G17,N14,L50,P02,C10,J02,S01,T44,,,,A01,,,,B10,ALL,ACC,CA6,"5310 DUVAL RD, Austin, TX, 787270000","5310 DUVAL RD, Austin, TX, 787270000",30.418169,-97.743385
1173,5607 SUNSHINE DR,787560000,27,128773.425926,1968,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA7,"5607 SUNSHINE DR, Austin, TX, 787560000","5607 SUNSHINE DR, Austin, TX, 787560000",30.326258,-97.729126
1174,606 WEST LYNN ST,787030000,27,19825.2592593,1979,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"606 WEST LYNN ST, Austin, TX, 787030000","606 WEST LYNN ST, Austin, TX, 787030000",30.275038,-97.76251
1175,702 LAMAR PL,787520000,27,153331.62963,1976,Austin,TX,G10,N14,L49,P01,C10,J01,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"702 LAMAR PL, Austin, TX, 787520000","702 LAMAR PL, Austin, TX, 787520000",30.331022,-97.721535
1176,7211 NORTHEAST DR,787230000,27,160361.148148,1972,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"7211 NORTHEAST DR, Austin, TX, 787230000","7211 NORTHEAST DR, Austin, TX, 787230000",30.3219945462,-97.6794284718
1177,9010 GALEWOOD DR,787580000,27,360148.148148,1972,Austin,TX,G10,N14,L49,P02,C10,J02,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"9010 GALEWOOD DR, Austin, TX, 787580000","9010 GALEWOOD DR, Austin, TX, 787580000",30.36717,-97.71522
1178,907 THOMPSON ST,787020000,27,,,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"907 THOMPSON ST, Austin, TX, 787020000","907 THOMPSON ST, Austin, TX, 787020000",30.270239,-97.70856
1179,9120 NORTHGATE BLVD,787580000,27,21233.3333333,1972,Austin,TX,G10,N14,L49,P02,C10,J02,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"9120 NORTHGATE BLVD, Austin, TX, 787580000","9120 NORTHGATE BLVD, Austin, TX, 787580000",30.37067,-97.71644
